record_id,community_id,employer_name,locations,sector,recruiting_status,source_url,source_type,first_seen_at,last_seen_at,status,manual_override,review_status,notes
north-bay|bay-glass-contracting,north-bay,Bay Glass Contracting,"North Bay & Area, ON","Trades, Transportation, and Equipment Operators",not_hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Not Hiring
north-bay|bay-roofing-exteriors,north-bay,Bay Roofing & Exteriors,"North Bay & Area, ON","Trades, Transportation, and Equipment Operators",not_hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Not Hiring
north-bay|bayland-property-management,north-bay,Bayland Property Management,"North Bay & Area, ON","Trades, Transportation, and Equipment Operators",not_hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Not Hiring
north-bay|beef-n-brand,north-bay,Beef n Brand,"North Bay & Area, ON",Sales and Service,not_hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Not Hiring
north-bay|bella-terra-stone,north-bay,Bella Terra Stone,"North Bay & Area, ON","Trades, Transportation, and Equipment Operators",not_hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Not Hiring
north-bay|bentley-business-management-services-inc,north-bay,Bentley Business Management Services Inc,"North Bay & Area, ON","Business, Finance and Administration",not_hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Not Hiring
north-bay|best-value-inn-suites,north-bay,Best Value Inn & Suites,"North Bay & Area, ON",Sales and Service,not_hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Not Hiring
north-bay|best-western-north-bay,north-bay,Best Western North Bay,"North Bay & Area, ON",Sales and Service,not_hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Not Hiring
north-bay|beyond-blue-docks,north-bay,Beyond Blue Docks,"North Bay & Area, ON",Sales and Service,not_hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Not Hiring
north-bay|beyond-sushi,north-bay,Beyond Sushi,"North Bay & Area, ON",Sales and Service,not_hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Not Hiring
north-bay|bin-there-dump-that-northern-ontario,north-bay,Bin There Dump That - Northern Ontario,"North Bay & Area, ON","Trades, Transportation, and Equipment Operators",not_hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Not Hiring
north-bay|bo-mark-motel,north-bay,BO-Mark Motel,"North Bay & Area, ON",Sales and Service,hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Hiring
north-bay|boart-longyear,north-bay,Boart Longyear,"North Bay & Area, ON","Trades, Transportation, and Equipment Operators",not_hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Not Hiring
north-bay|bomarc-site-storage,north-bay,Bomarc Site Storage,"North Bay & Area, ON","Trades, Transportation, and Equipment Operators",not_hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Not Hiring
north-bay|bonfield-pharmacy,north-bay,Bonfield Pharmacy,"North Bay & Area, ON",Health,not_hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Not Hiring
north-bay|bradwick-property-management-services-inc,north-bay,Bradwick Property Management Services Inc,"North Bay & Area, ON","Trades, Transportation, and Equipment Operators",not_hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Not Hiring
north-bay|brawo-lofthouse-manufacturing,north-bay,BRAWO Lofthouse Manufacturing,"North Bay & Area, ON","Trades, Transportation, and Equipment Operators",not_hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Not Hiring
north-bay|burger-world-algonquin-location,north-bay,Burger World (Algonquin location),"North Bay & Area, ON",Sales and Service,not_hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Not Hiring
north-bay|burger-world-hammond-location,north-bay,Burger World (Hammond location),"North Bay & Area, ON",Sales and Service,not_hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Not Hiring
north-bay|c-c-roofing-solutions,north-bay,C&C Roofing Solutions,"North Bay & Area, ON","Trades, Transportation, and Equipment Operators",not_hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Not Hiring
north-bay|canadian-mental-health-association,north-bay,Canadian Mental Health Association,"North Bay & Area, ON","Education, Law and Social, Community and Government Services",not_hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Not Hiring
north-bay|canadian-shield-health-care-services-inc,north-bay,Canadian Shield Health Care Services Inc,"North Bay & Area, ON",Health,not_hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Not Hiring
north-bay|canadian-tire-parry-sound,north-bay,Canadian Tire (Parry Sound),"North Bay & Area, ON",Sales and Service,not_hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Not Hiring
north-bay|carepartners,north-bay,CarePartners,"North Bay & Area, ON",Health,not_hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Not Hiring
north-bay|casey-s-bar-grill,north-bay,Casey's Bar & Grill,"North Bay & Area, ON",Sales and Service,not_hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Not Hiring
north-bay|cash-money,north-bay,Cash Money,"North Bay & Area, ON","Business, Finance and Administration",not_hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Not Hiring
north-bay|cassellholme,north-bay,Cassellholme,"North Bay & Area, ON","Education, Law and Social, Community and Government Services",not_hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Not Hiring
north-bay|ce-computers-networks,north-bay,CE Computers & Networks,"North Bay & Area, ON",Natural and Applied Sciences and Related Occupations,not_hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Not Hiring
north-bay|cementation,north-bay,Cementation,"North Bay & Area, ON",Natural and Applied Sciences and Related Occupations,not_hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Not Hiring
north-bay|centennial-contracting-ltd,north-bay,Centennial Contracting Ltd,"North Bay & Area, ON","Trades, Transportation, and Equipment Operators",not_hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Not Hiring
north-bay|chuck-s-roadhouse-bar-grill,north-bay,Chuck's Roadhouse Bar & Grill,"North Bay & Area, ON",Sales and Service,not_hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Not Hiring
north-bay|city-of-north-bay,north-bay,City of North Bay,"North Bay & Area, ON","Education, Law and Social, Community and Government Services",not_hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Not Hiring
north-bay|classic-contracting-sales-services,north-bay,Classic Contracting Sales & Services,"North Bay & Area, ON","Trades, Transportation, and Equipment Operators",not_hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Not Hiring
north-bay|closing-the-gap-healthcare,north-bay,Closing the Gap Healthcare,"North Bay & Area, ON",Health,not_hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Not Hiring
north-bay|columbia-forest-products,north-bay,Columbia Forest Products,"North Bay & Area, ON","Trades, Transportation, and Equipment Operators",not_hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Not Hiring
north-bay|comfort-inn-north-bay-o-brien-location,north-bay,Comfort Inn North Bay (O'Brien location),"North Bay & Area, ON",Sales and Service,not_hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Not Hiring
north-bay|community-living-north-bay,north-bay,Community Living North Bay,"North Bay & Area, ON","Education, Law and Social, Community and Government Services",not_hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Not Hiring
north-bay|contrans-corp,north-bay,Contrans Corp,"North Bay & Area, ON","Trades, Transportation, and Equipment Operators",not_hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Not Hiring
north-bay|crc-solutions,north-bay,CRC Solutions,"North Bay & Area, ON","Business, Finance and Administration",not_hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Not Hiring
north-bay|crisis-centre-north-bay,north-bay,Crisis Centre North Bay,"North Bay & Area, ON","Education, Law and Social, Community and Government Services",not_hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Not Hiring
north-bay|critchley-hill-architecture-inc,north-bay,Critchley Hill Architecture Inc,"North Bay & Area, ON",Natural and Applied Sciences and Related Occupations,not_hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Not Hiring
north-bay|crofter-s-food-ltd,north-bay,Crofter's Food Ltd,"North Bay & Area, ON",Sales and Service,not_hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Not Hiring
north-bay|customization-depot,north-bay,Customization Depot,"North Bay & Area, ON",Sales and Service,hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Hiring
north-bay|dawson-dental,north-bay,Dawson Dental,"North Bay & Area, ON",Health,not_hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Not Hiring
north-bay|days-inn-suites,north-bay,Days Inn & Suites,"North Bay & Area, ON",Sales and Service,not_hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Not Hiring
north-bay|degagne-group,north-bay,Degagne Group,"North Bay & Area, ON","Trades, Transportation, and Equipment Operators",not_hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Not Hiring
north-bay|denkar-controls,north-bay,DenKar Controls,"North Bay & Area, ON","Trades, Transportation, and Equipment Operators",not_hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Not Hiring
north-bay|dentistry-on-airport,north-bay,Dentistry on Airport,"North Bay & Area, ON",Health,not_hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Not Hiring
north-bay|dentistry-on-worthington,north-bay,Dentistry on Worthington,"North Bay & Area, ON",Health,not_hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Not Hiring
north-bay|designed-roofing-inc,north-bay,Designed Roofing Inc,"North Bay & Area, ON","Trades, Transportation, and Equipment Operators",not_hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Not Hiring
north-bay|dev-infotech,north-bay,Dev Infotech,"North Bay & Area, ON",Sales and Service,not_hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Not Hiring
north-bay|dgs-distribution,north-bay,DGS Distribution,"North Bay & Area, ON",Sales and Service,not_hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Not Hiring
north-bay|diagnostic-sleep-clinic,north-bay,Diagnostic Sleep Clinic,"North Bay & Area, ON",Health,not_hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Not Hiring
north-bay|district-of-nipissing-social-services-administration-board,north-bay,District of Nipissing Social Services Administration Board,"North Bay & Area, ON","Education, Law and Social, Community and Government Services",not_hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Not Hiring
north-bay|dko-development-corporation,north-bay,DKO Development Corporation,"North Bay & Area, ON","Trades, Transportation, and Equipment Operators",not_hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Not Hiring
north-bay|doane-grant-thornton-llp,north-bay,Doane Grant Thornton LLP,"North Bay & Area, ON","Business, Finance and Administration",not_hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Not Hiring
north-bay|dr-karim-dentistry,north-bay,Dr. Karim Dentistry,"North Bay & Area, ON",Health,not_hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Not Hiring
north-bay|drillco-mining-and-exploration,north-bay,Drillco Mining and Exploration,"North Bay & Area, ON","Trades, Transportation, and Equipment Operators",not_hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Not Hiring
north-bay|eagle-stone-builders-inc,north-bay,Eagle Stone Builders Inc,"North Bay & Area, ON","Trades, Transportation, and Equipment Operators",not_hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Not Hiring
north-bay|eastholme-home-for-the-aged,north-bay,"Eastholme, Home for the Aged","North Bay & Area, ON","Education, Law and Social, Community and Government Services",not_hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Not Hiring
north-bay|ed-seguin-sons-trucking-and-paving-ltd,north-bay,Ed Seguin & Sons Trucking and Paving Ltd,"North Bay & Area, ON","Trades, Transportation, and Equipment Operators",hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Hiring
north-bay|ehren-homes-construction,north-bay,Ehren Homes Construction,"North Bay & Area, ON","Trades, Transportation, and Equipment Operators",not_hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Not Hiring
north-bay|employment-north-south-river,north-bay,Employment North (South River),"North Bay & Area, ON","Education, Law and Social, Community and Government Services",not_hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Not Hiring
north-bay|fabrene-inc,north-bay,Fabrene Inc,"North Bay & Area, ON","Trades, Transportation, and Equipment Operators",not_hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Not Hiring
north-bay|fairfield-by-marriott,north-bay,Fairfield by Marriott,"North Bay & Area, ON",Sales and Service,not_hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Not Hiring
north-bay|fastenal-company,north-bay,Fastenal Company,"North Bay & Area, ON",Sales and Service,not_hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Not Hiring
north-bay|fern-s-heating-inc,north-bay,Fern's Heating Inc,"North Bay & Area, ON","Trades, Transportation, and Equipment Operators",not_hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Not Hiring
north-bay|foraco-canada-ltd,north-bay,Foraco Canada Ltd,"North Bay & Area, ON",Natural and Applied Sciences and Related Occupations,not_hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Not Hiring
north-bay|forza-corp,north-bay,FORZA Corp,"North Bay & Area, ON",Natural and Applied Sciences and Related Occupations,not_hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Not Hiring
north-bay|franklin-motel,north-bay,Franklin Motel,"North Bay & Area, ON",Sales and Service,not_hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Not Hiring
north-bay|freelandt-caldwell-reilly-llp,north-bay,Freelandt Caldwell Reilly LLP,"North Bay & Area, ON","Business, Finance and Administration",not_hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Not Hiring
north-bay|friends-forever-childcare-centre,north-bay,Friends Forever Childcare Centre,"North Bay & Area, ON","Education, Law and Social, Community and Government Services",not_hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Not Hiring
north-bay|fur-harvester-s-auction-inc,north-bay,Fur Harvester's Auction Inc,"North Bay & Area, ON",Sales and Service,not_hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Not Hiring
north-bay|future-tech,north-bay,Future Tech,"North Bay & Area, ON",Sales and Service,not_hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Not Hiring
north-bay|gangnam-korea-north-bay,north-bay,Gangnam Korea - North Bay,"North Bay & Area, ON",Sales and Service,not_hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Not Hiring
north-bay|giuliano-s-garden-inc,north-bay,Giuliano's Garden Inc,"North Bay & Area, ON",Sales and Service,not_hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Not Hiring
north-bay|goulard-lumber-1971-ltd,north-bay,Goulard Lumber (1971) Ltd,"North Bay & Area, ON","Trades, Transportation, and Equipment Operators",not_hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Not Hiring
north-bay|granite-north-landscape-and-design-ltd,north-bay,Granite North Landscape and Design Ltd,"North Bay & Area, ON","Trades, Transportation, and Equipment Operators",not_hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Not Hiring
north-bay|green-vision-developments,north-bay,Green Vision Developments,"North Bay & Area, ON","Trades, Transportation, and Equipment Operators",not_hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Not Hiring
north-bay|hampton-inn-by-hilton-north-bay,north-bay,Hampton Inn by Hilton North Bay,"North Bay & Area, ON",Sales and Service,not_hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Not Hiring
north-bay|holiday-inn-express-and-suites-north-bay,north-bay,Holiday Inn Express and Suites North Bay,"North Bay & Area, ON",Sales and Service,not_hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Not Hiring
north-bay|homewood-suites-by-noa-hospitality,north-bay,Homewood Suites by NOA Hospitality,"North Bay & Area, ON",Sales and Service,not_hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Not Hiring
north-bay|hope-awaits-ministries,north-bay,Hope Awaits Ministries,"North Bay & Area, ON","Education, Law and Social, Community and Government Services",not_hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Not Hiring
north-bay|hose-technology-ltd,north-bay,Hose Technology Ltd,"North Bay & Area, ON","Trades, Transportation, and Equipment Operators",not_hiring,https://nbrcip.ca/designated-employers/,api,2026-09-10T19:56:06.040Z,2026-09-10T19:56:06.040Z,active,FALSE,new,Source status: Not Hiring
