record_id,community_id,employer_name,locations,sector,recruiting_status,source_url,source_type,first_seen_at,last_seen_at,status,manual_override,review_status,notes
altona-rhineland|mandako-agri-marketing-2010-ltd,altona-rhineland,Mandako Agri Marketing (2010) Ltd,"Altona/Rhineland, MB",,unknown,https://ared-rpga.com/immigration/rcip-employers/,html,2026-09-10T21:07:37.363Z,2026-09-10T21:07:37.363Z,active,FALSE,new,
altona-rhineland|office-innovations-inc,altona-rhineland,Office Innovations Inc.,"Altona/Rhineland, MB",,unknown,https://ared-rpga.com/immigration/rcip-employers/,html,2026-09-10T21:07:37.363Z,2026-09-10T21:07:37.363Z,active,FALSE,new,
altona-rhineland|oma-s-kitchen-inc,altona-rhineland,Oma's Kitchen Inc.,"Altona/Rhineland, MB",,unknown,https://ared-rpga.com/immigration/rcip-employers/,html,2026-09-10T21:07:37.363Z,2026-09-10T21:07:37.363Z,active,FALSE,new,
altona-rhineland|pawankumari-investment-ltd-domo,altona-rhineland,Pawankumari Investment Ltd. (Domo),"Altona/Rhineland, MB",,unknown,https://ared-rpga.com/immigration/rcip-employers/,html,2026-09-10T21:07:37.363Z,2026-09-10T21:07:37.363Z,active,FALSE,new,
altona-rhineland|pioneer-meats-ltd,altona-rhineland,Pioneer Meats Ltd.,"Altona/Rhineland, MB",,unknown,https://ared-rpga.com/immigration/rcip-employers/,html,2026-09-10T21:07:37.363Z,2026-09-10T21:07:37.363Z,active,FALSE,new,
altona-rhineland|pizza-haven,altona-rhineland,Pizza Haven,"Altona/Rhineland, MB",,unknown,https://ared-rpga.com/immigration/rcip-employers/,html,2026-09-10T21:07:37.363Z,2026-09-10T21:07:37.363Z,active,FALSE,new,
altona-rhineland|potpourri-of-flavours,altona-rhineland,Potpourri of Flavours,"Altona/Rhineland, MB",,unknown,https://ared-rpga.com/immigration/rcip-employers/,html,2026-09-10T21:07:37.363Z,2026-09-10T21:07:37.363Z,active,FALSE,new,
altona-rhineland|subway-altona,altona-rhineland,"Subway, Altona","Altona/Rhineland, MB",,unknown,https://ared-rpga.com/immigration/rcip-employers/,html,2026-09-10T21:07:37.363Z,2026-09-10T21:07:37.363Z,active,FALSE,new,
altona-rhineland|tim-hortons-altona,altona-rhineland,Tim Hortons (Altona),"Altona/Rhineland, MB",,unknown,https://ared-rpga.com/immigration/rcip-employers/,html,2026-09-10T21:07:37.363Z,2026-09-10T21:07:37.363Z,active,FALSE,new,
altona-rhineland|wesmar-seeds-inc,altona-rhineland,Wesmar Seeds Inc.,"Altona/Rhineland, MB",,unknown,https://ared-rpga.com/immigration/rcip-employers/,html,2026-09-10T21:07:37.363Z,2026-09-10T21:07:37.363Z,active,FALSE,new,
