record_id,community_id,employer_name,locations,sector,recruiting_status,source_url,source_type,first_seen_at,last_seen_at,status,manual_override,review_status,notes
pictou-county|9591699-canada-inc-karnal-freight-system,pictou-county,9591699 Canada Inc. (Karnal Freight System),"Pictou County, NS",,not_hiring,https://pcrcip.ca/wp-content/uploads/PC_RCIP_Designated_Employers_July_2026.pdf,pdf,2026-09-10T21:07:35.917Z,2026-09-10T21:07:35.917Z,active,FALSE,new,Source status: not currently recruiting
pictou-county|a-h-macdougall-pharmacy-ltd-shoppers-drug-mart,pictou-county,A.H. MacDougall Pharmacy Ltd (Shoppers Drug Mart),"Pictou County, NS",,not_hiring,https://pcrcip.ca/wp-content/uploads/PC_RCIP_Designated_Employers_July_2026.pdf,pdf,2026-09-10T21:07:35.917Z,2026-09-10T21:07:35.917Z,active,FALSE,new,Source status: not currently recruiting
pictou-county|advocate-printing-and-publishing-company-limited,pictou-county,Advocate Printing and Publishing Company Limited,"Pictou County, NS",,not_hiring,https://pcrcip.ca/wp-content/uploads/PC_RCIP_Designated_Employers_July_2026.pdf,pdf,2026-09-10T21:07:35.917Z,2026-09-10T21:07:35.917Z,active,FALSE,new,Source status: not currently recruiting
pictou-county|atlantic-collision-centres-ltd-csn-atlantic-collision,pictou-county,Atlantic Collision Centres Ltd (CSN Atlantic Collision),"Pictou County, NS",,not_hiring,https://pcrcip.ca/wp-content/uploads/PC_RCIP_Designated_Employers_July_2026.pdf,pdf,2026-09-10T21:07:35.917Z,2026-09-10T21:07:35.917Z,active,FALSE,new,Source status: not currently recruiting
pictou-county|balodis-inc,pictou-county,Balodis Inc.,"Pictou County, NS",,not_hiring,https://pcrcip.ca/wp-content/uploads/PC_RCIP_Designated_Employers_July_2026.pdf,pdf,2026-09-10T21:07:35.917Z,2026-09-10T21:07:35.917Z,active,FALSE,new,Source status: not currently recruiting
pictou-county|bassam-investments-ltd-the-waterview-restaurant-and-bar,pictou-county,Bassam Investments Ltd (The Waterview Restaurant and Bar),"Pictou County, NS",,hiring,https://pcrcip.ca/wp-content/uploads/PC_RCIP_Designated_Employers_July_2026.pdf,pdf,2026-09-10T21:07:35.917Z,2026-09-10T21:07:35.917Z,active,FALSE,new,Source status: recruiting
pictou-county|bkr-management-inc-burger-king,pictou-county,BKR Management Inc. (Burger King),"Pictou County, NS",,not_hiring,https://pcrcip.ca/wp-content/uploads/PC_RCIP_Designated_Employers_July_2026.pdf,pdf,2026-09-10T21:07:35.917Z,2026-09-10T21:07:35.917Z,active,FALSE,new,Source status: not currently recruiting
pictou-county|blaine-f-maclane-excavation-ltd,pictou-county,Blaine F MacLane Excavation Ltd,"Pictou County, NS",,not_hiring,https://pcrcip.ca/wp-content/uploads/PC_RCIP_Designated_Employers_July_2026.pdf,pdf,2026-09-10T21:07:35.917Z,2026-09-10T21:07:35.917Z,active,FALSE,new,Source status: not currently recruiting
pictou-county|bowen-s-autobody-repair-and-sales-inc,pictou-county,Bowen’s Autobody Repair and Sales Inc,"Pictou County, NS",,not_hiring,https://pcrcip.ca/wp-content/uploads/PC_RCIP_Designated_Employers_July_2026.pdf,pdf,2026-09-10T21:07:35.917Z,2026-09-10T21:07:35.917Z,active,FALSE,new,Source status: not currently recruiting
pictou-county|brigg-s-roofing-and-siding-ltd,pictou-county,Brigg's Roofing and Siding Ltd,"Pictou County, NS",,not_hiring,https://pcrcip.ca/wp-content/uploads/PC_RCIP_Designated_Employers_July_2026.pdf,pdf,2026-09-10T21:07:35.917Z,2026-09-10T21:07:35.917Z,active,FALSE,new,Source status: not currently recruiting
pictou-county|burrnott-ltd-subway,pictou-county,Burrnott Ltd (Subway),"Pictou County, NS",,not_hiring,https://pcrcip.ca/wp-content/uploads/PC_RCIP_Designated_Employers_July_2026.pdf,pdf,2026-09-10T21:07:35.917Z,2026-09-10T21:07:35.917Z,active,FALSE,new,Source status: not currently recruiting
pictou-county|bw-asset-management-ltd,pictou-county,BW Asset Management Ltd,"Pictou County, NS",,not_hiring,https://pcrcip.ca/wp-content/uploads/PC_RCIP_Designated_Employers_July_2026.pdf,pdf,2026-09-10T21:07:35.917Z,2026-09-10T21:07:35.917Z,active,FALSE,new,Source status: not currently recruiting
pictou-county|canconnect-incorporated,pictou-county,CanConnect Incorporated,"Pictou County, NS",,not_hiring,https://pcrcip.ca/wp-content/uploads/PC_RCIP_Designated_Employers_July_2026.pdf,pdf,2026-09-10T21:07:35.917Z,2026-09-10T21:07:35.917Z,active,FALSE,new,Source status: not currently recruiting
pictou-county|chediac-furniture-appliances-ltd,pictou-county,Chediac Furniture & Appliances Ltd,"Pictou County, NS",,not_hiring,https://pcrcip.ca/wp-content/uploads/PC_RCIP_Designated_Employers_July_2026.pdf,pdf,2026-09-10T21:07:35.917Z,2026-09-10T21:07:35.917Z,active,FALSE,new,Source status: not currently recruiting
pictou-county|dustin-s-concrete,pictou-county,Dustin's Concrete,"Pictou County, NS",,not_hiring,https://pcrcip.ca/wp-content/uploads/PC_RCIP_Designated_Employers_July_2026.pdf,pdf,2026-09-10T21:07:35.917Z,2026-09-10T21:07:35.917Z,active,FALSE,new,Source status: not currently recruiting
pictou-county|eastcut-wood-building-solutions,pictou-county,Eastcut Wood Building Solutions,"Pictou County, NS",,not_hiring,https://pcrcip.ca/wp-content/uploads/PC_RCIP_Designated_Employers_July_2026.pdf,pdf,2026-09-10T21:07:35.917Z,2026-09-10T21:07:35.917Z,active,FALSE,new,Source status: not currently recruiting
pictou-county|fmi-atlantic-inc-kfc,pictou-county,FMI Atlantic Inc (KFC),"Pictou County, NS",,not_hiring,https://pcrcip.ca/wp-content/uploads/PC_RCIP_Designated_Employers_July_2026.pdf,pdf,2026-09-10T21:07:35.917Z,2026-09-10T21:07:35.917Z,active,FALSE,new,Source status: not currently recruiting
pictou-county|fulmore-pharmacy-limited,pictou-county,Fulmore Pharmacy Limited,"Pictou County, NS",,not_hiring,https://pcrcip.ca/wp-content/uploads/PC_RCIP_Designated_Employers_July_2026.pdf,pdf,2026-09-10T21:07:35.917Z,2026-09-10T21:07:35.917Z,active,FALSE,new,Source status: not currently recruiting
pictou-county|gfs-holdings-limited-a-w,pictou-county,GFS Holdings Limited (A&W),"Pictou County, NS",,not_hiring,https://pcrcip.ca/wp-content/uploads/PC_RCIP_Designated_Employers_July_2026.pdf,pdf,2026-09-10T21:07:35.917Z,2026-09-10T21:07:35.917Z,active,FALSE,new,Source status: not currently recruiting
pictou-county|greenfoot-energy-solutions,pictou-county,Greenfoot Energy Solutions,"Pictou County, NS",,not_hiring,https://pcrcip.ca/wp-content/uploads/PC_RCIP_Designated_Employers_July_2026.pdf,pdf,2026-09-10T21:07:35.917Z,2026-09-10T21:07:35.917Z,active,FALSE,new,Source status: not currently recruiting
pictou-county|hennywales-tires-and-automotive-inc,pictou-county,Hennywales Tires and Automotive Inc,"Pictou County, NS",,not_hiring,https://pcrcip.ca/wp-content/uploads/PC_RCIP_Designated_Employers_July_2026.pdf,pdf,2026-09-10T21:07:35.917Z,2026-09-10T21:07:35.917Z,active,FALSE,new,Source status: not currently recruiting
pictou-county|highland-subshop-limited-subway,pictou-county,Highland Subshop Limited (Subway),"Pictou County, NS",,not_hiring,https://pcrcip.ca/wp-content/uploads/PC_RCIP_Designated_Employers_July_2026.pdf,pdf,2026-09-10T21:07:35.917Z,2026-09-10T21:07:35.917Z,active,FALSE,new,Source status: not currently recruiting
pictou-county|hitech-communications-ltd,pictou-county,Hitech Communications Ltd,"Pictou County, NS",,not_hiring,https://pcrcip.ca/wp-content/uploads/PC_RCIP_Designated_Employers_July_2026.pdf,pdf,2026-09-10T21:07:35.917Z,2026-09-10T21:07:35.917Z,active,FALSE,new,Source status: not currently recruiting
pictou-county|j-j-mackay-canada-limited,pictou-county,J.J. Mackay Canada Limited,"Pictou County, NS",,not_hiring,https://pcrcip.ca/wp-content/uploads/PC_RCIP_Designated_Employers_July_2026.pdf,pdf,2026-09-10T21:07:35.917Z,2026-09-10T21:07:35.917Z,active,FALSE,new,Source status: not currently recruiting
pictou-county|joe-chow-s,pictou-county,Joe Chow's,"Pictou County, NS",,not_hiring,https://pcrcip.ca/wp-content/uploads/PC_RCIP_Designated_Employers_July_2026.pdf,pdf,2026-09-10T21:07:35.917Z,2026-09-10T21:07:35.917Z,active,FALSE,new,Source status: not currently recruiting
pictou-county|kirdan-restaurants-inc-swiss-chalet,pictou-county,Kirdan Restaurants Inc (Swiss Chalet),"Pictou County, NS",,not_hiring,https://pcrcip.ca/wp-content/uploads/PC_RCIP_Designated_Employers_July_2026.pdf,pdf,2026-09-10T21:07:35.917Z,2026-09-10T21:07:35.917Z,active,FALSE,new,Source status: not currently recruiting
pictou-county|kyle-shaw-enterprises-limited-tim-hortons,pictou-county,Kyle Shaw Enterprises Limited (Tim Hortons),"Pictou County, NS",,not_hiring,https://pcrcip.ca/wp-content/uploads/PC_RCIP_Designated_Employers_July_2026.pdf,pdf,2026-09-10T21:07:35.917Z,2026-09-10T21:07:35.917Z,active,FALSE,new,Source status: not currently recruiting
pictou-county|leaning-birch-limited-needs-convenience-fast-fuel,pictou-county,Leaning Birch Limited – Needs Convenience & Fast Fuel,"Pictou County, NS",,not_hiring,https://pcrcip.ca/wp-content/uploads/PC_RCIP_Designated_Employers_July_2026.pdf,pdf,2026-09-10T21:07:35.917Z,2026-09-10T21:07:35.917Z,active,FALSE,new,Source status: not currently recruiting
pictou-county|macgregor-s-custom-machining-ltd-macgregor-s-industrial-group,pictou-county,MacGregor’s Custom Machining Ltd (MacGregor’s Industrial Group),"Pictou County, NS",,hiring,https://pcrcip.ca/wp-content/uploads/PC_RCIP_Designated_Employers_July_2026.pdf,pdf,2026-09-10T21:07:35.917Z,2026-09-10T21:07:35.917Z,active,FALSE,new,Source status: recruiting
pictou-county|maclane-holdings-ltd-crossroads-country-market,pictou-county,MacLane Holdings Ltd (Crossroads Country Market),"Pictou County, NS",,not_hiring,https://pcrcip.ca/wp-content/uploads/PC_RCIP_Designated_Employers_July_2026.pdf,pdf,2026-09-10T21:07:35.917Z,2026-09-10T21:07:35.917Z,active,FALSE,new,Source status: not currently recruiting
pictou-county|mamatsu-fresh-asian-kitchen,pictou-county,Mamatsu Fresh Asian Kitchen,"Pictou County, NS",,not_hiring,https://pcrcip.ca/wp-content/uploads/PC_RCIP_Designated_Employers_July_2026.pdf,pdf,2026-09-10T21:07:35.917Z,2026-09-10T21:07:35.917Z,active,FALSE,new,Source status: not currently recruiting
pictou-county|maple-cedar-syrian-kitchen,pictou-county,Maple Cedar Syrian Kitchen,"Pictou County, NS",,not_hiring,https://pcrcip.ca/wp-content/uploads/PC_RCIP_Designated_Employers_July_2026.pdf,pdf,2026-09-10T21:07:35.917Z,2026-09-10T21:07:35.917Z,active,FALSE,new,Source status: not currently recruiting
pictou-county|maritime-odd-fellows-home,pictou-county,Maritime Odd Fellows Home,"Pictou County, NS",,not_hiring,https://pcrcip.ca/wp-content/uploads/PC_RCIP_Designated_Employers_July_2026.pdf,pdf,2026-09-10T21:07:35.917Z,2026-09-10T21:07:35.917Z,active,FALSE,new,Source status: not currently recruiting
pictou-county|michelin-north-america-canada-inc,pictou-county,Michelin North America (Canada Inc.),"Pictou County, NS",,not_hiring,https://pcrcip.ca/wp-content/uploads/PC_RCIP_Designated_Employers_July_2026.pdf,pdf,2026-09-10T21:07:35.917Z,2026-09-10T21:07:35.917Z,active,FALSE,new,Source status: not currently recruiting
pictou-county|nova-scotia-health-authority,pictou-county,Nova Scotia Health Authority,"Pictou County, NS",,not_hiring,https://pcrcip.ca/wp-content/uploads/PC_RCIP_Designated_Employers_July_2026.pdf,pdf,2026-09-10T21:07:35.917Z,2026-09-10T21:07:35.917Z,active,FALSE,new,Source status: not currently recruiting
pictou-county|ocean-sunset-chalets,pictou-county,Ocean Sunset Chalets,"Pictou County, NS",,hiring,https://pcrcip.ca/wp-content/uploads/PC_RCIP_Designated_Employers_July_2026.pdf,pdf,2026-09-10T21:07:35.917Z,2026-09-10T21:07:35.917Z,active,FALSE,new,Source status: recruiting
pictou-county|offsite-accounting-consulting-inc,pictou-county,Offsite Accounting & Consulting Inc.,"Pictou County, NS",,not_hiring,https://pcrcip.ca/wp-content/uploads/PC_RCIP_Designated_Employers_July_2026.pdf,pdf,2026-09-10T21:07:35.917Z,2026-09-10T21:07:35.917Z,active,FALSE,new,Source status: not currently recruiting
pictou-county|osp-restaurant-group-inc-sam-s-pizza-stellarton,pictou-county,OSP Restaurant Group Inc (Sam's Pizza - Stellarton),"Pictou County, NS",,not_hiring,https://pcrcip.ca/wp-content/uploads/PC_RCIP_Designated_Employers_July_2026.pdf,pdf,2026-09-10T21:07:35.917Z,2026-09-10T21:07:35.917Z,active,FALSE,new,Source status: not currently recruiting
pictou-county|pictou-county-family-restaurant-inc-boston-pizza,pictou-county,Pictou County Family Restaurant Inc (Boston Pizza),"Pictou County, NS",,not_hiring,https://pcrcip.ca/wp-content/uploads/PC_RCIP_Designated_Employers_July_2026.pdf,pdf,2026-09-10T21:07:35.917Z,2026-09-10T21:07:35.917Z,active,FALSE,new,Source status: not currently recruiting
pictou-county|pictou-county-pizza-inc,pictou-county,Pictou County Pizza Inc.,"Pictou County, NS",,not_hiring,https://pcrcip.ca/wp-content/uploads/PC_RCIP_Designated_Employers_July_2026.pdf,pdf,2026-09-10T21:07:35.917Z,2026-09-10T21:07:35.917Z,active,FALSE,new,Source status: not currently recruiting
pictou-county|portland-residential-builder-s,pictou-county,Portland Residential Builder’s,"Pictou County, NS",,not_hiring,https://pcrcip.ca/wp-content/uploads/PC_RCIP_Designated_Employers_July_2026.pdf,pdf,2026-09-10T21:07:35.917Z,2026-09-10T21:07:35.917Z,active,FALSE,new,Source status: not currently recruiting
pictou-county|quarry-view-construction,pictou-county,Quarry View Construction,"Pictou County, NS",,not_hiring,https://pcrcip.ca/wp-content/uploads/PC_RCIP_Designated_Employers_July_2026.pdf,pdf,2026-09-10T21:07:35.917Z,2026-09-10T21:07:35.917Z,active,FALSE,new,Source status: not currently recruiting
pictou-county|scotsburn-lumber-ltd,pictou-county,Scotsburn Lumber Ltd.,"Pictou County, NS",,not_hiring,https://pcrcip.ca/wp-content/uploads/PC_RCIP_Designated_Employers_July_2026.pdf,pdf,2026-09-10T21:07:35.917Z,2026-09-10T21:07:35.917Z,active,FALSE,new,Source status: not currently recruiting
pictou-county|sobeys-capital-inc,pictou-county,Sobeys Capital Inc,"Pictou County, NS",,not_hiring,https://pcrcip.ca/wp-content/uploads/PC_RCIP_Designated_Employers_July_2026.pdf,pdf,2026-09-10T21:07:35.917Z,2026-09-10T21:07:35.917Z,active,FALSE,new,Source status: not currently recruiting
pictou-county|stellarton-foods-inc-jungle-jim-s-stellarton,pictou-county,Stellarton Foods Inc (Jungle Jim's Stellarton),"Pictou County, NS",,not_hiring,https://pcrcip.ca/wp-content/uploads/PC_RCIP_Designated_Employers_July_2026.pdf,pdf,2026-09-10T21:07:35.917Z,2026-09-10T21:07:35.917Z,active,FALSE,new,Source status: not currently recruiting
pictou-county|the-best-deal-punjabi-grocery-store,pictou-county,The Best Deal Punjabi Grocery Store,"Pictou County, NS",,not_hiring,https://pcrcip.ca/wp-content/uploads/PC_RCIP_Designated_Employers_July_2026.pdf,pdf,2026-09-10T21:07:35.917Z,2026-09-10T21:07:35.917Z,active,FALSE,new,Source status: not currently recruiting
pictou-county|the-thistle-local-public-eatery-ltd,pictou-county,The Thistle Local Public Eatery Ltd,"Pictou County, NS",,not_hiring,https://pcrcip.ca/wp-content/uploads/PC_RCIP_Designated_Employers_July_2026.pdf,pdf,2026-09-10T21:07:35.917Z,2026-09-10T21:07:35.917Z,active,FALSE,new,Source status: not currently recruiting
pictou-county|twin-rivers-park-ltd-twin-rivers-home-builders,pictou-county,Twin Rivers Park Ltd (Twin Rivers Home Builders),"Pictou County, NS",,not_hiring,https://pcrcip.ca/wp-content/uploads/PC_RCIP_Designated_Employers_July_2026.pdf,pdf,2026-09-10T21:07:35.917Z,2026-09-10T21:07:35.917Z,active,FALSE,new,Source status: not currently recruiting
pictou-county|wearwell-garments-limited,pictou-county,WearWell Garments Limited,"Pictou County, NS",,not_hiring,https://pcrcip.ca/wp-content/uploads/PC_RCIP_Designated_Employers_July_2026.pdf,pdf,2026-09-10T21:07:35.917Z,2026-09-10T21:07:35.917Z,active,FALSE,new,Source status: not currently recruiting
pictou-county|whistleberry-market-ltd,pictou-county,Whistleberry Market Ltd,"Pictou County, NS",,not_hiring,https://pcrcip.ca/wp-content/uploads/PC_RCIP_Designated_Employers_July_2026.pdf,pdf,2026-09-10T21:07:35.917Z,2026-09-10T21:07:35.917Z,active,FALSE,new,Source status: not currently recruiting
