record_id,community_id,employer_name,locations,sector,recruiting_status,source_url,source_type,first_seen_at,last_seen_at,status,manual_override,review_status,notes
sudbury|arc-coatings-260magillstreetlivelyonp,sudbury,ARC Coatings,"260 Magill Street, Lively, ON P3Y 1K7",Trades and Transport,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|assured-auto-2017-inc-3175kingswayblvdsudburyo,sudbury,Assured Auto (2017) Inc,"3175 Kingsway Blvd, Sudbury, ON P3B 2G5, 2083 Armstrong St, Sudbury, ON P3E 4W2, 279 Regent St S, Sudbury, ON P3C 4C6",Trades and Transport,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|autumnwood-mature-lifestyle-communities-inc-128pinestreetunit300sudb,sudbury,Autumnwood Mature Lifestyle Communities Inc,"128 Pine Street. Unit 300, Sudbury, On, P3C 1X3",Health,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|b-d-manufacturing-ltd-4703regionalroad15pobox5,sudbury,B & D Manufacturing Ltd,"4703 Regional Road 15, P.O Box 5197, Chelmsford, ON P0M 1L0",Trades and Transport,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|b-north-contracting-ltd-1169-dollard-avenue-greatersudburyon,sudbury,B. North Contracting Ltd.1169 Dollard Avenue,"Greater Sudbury, ON",Trades and Transport,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|bad-river-boats-3171kingswaysudburyontar,sudbury,Bad River Boats,"3171 Kingsway, Sudbury, Ontario P3B 2G5",Trades and Transport,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|baker-tilly-snt-llp-1174stjeromestreetsudbur,sudbury,Baker Tilly SNT LLP,"1174 St Jerome Street, Sudbury, Ontario, P3A2V9","Business, Finance, and Administration",unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|barne-building-and-construction-inc-109elmstreetsuite206sudb,sudbury,Barne Building and Construction Inc,"109 Elm Street, Suite 206, Sudbury, ON P3C 1T4",Trades and Transport,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|basco-collision-centre-2012inc2129armstron,sudbury,Basco Collision Centre,2012 Inc.2129 Armstron,Trades and Transport,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|battlefield-equipment-rentals-toromont-industries-ltd-3319kingswayroadsudburyo,sudbury,Battlefield Equipment Rentals – Toromont Industries Ltd.,"3319 Kingsway Road, Sudbury, ON P3B 2G5",Trades and Transport,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|bbe-group-canada-bluhm-burton-canada-ltdunit-1011984regentstreetsudbu,sudbury,BBE Group Canada – Bluhm Burton Canada LtdUnit,"101 - 1984 Regent Street, Sudbury, Ontario P3E 5S1",Natural Resources and Agriculture,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|bbt-machining-inc-1763oldfalconbridgeroads,sudbury,BBT Machining inc,"1763 Old Falconbridge Road, Sudbury, Ontario P3A 4R7",Trades and Transport,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|behaviour-analysis-north-kimberley-morris-applied-behaviour-analysis-professiona-239pinestreetsudburyonp3,sudbury,Behaviour Analysis North – Kimberley Morris Applied Behaviour Analysis Professional Corporation,"239 Pine Street, Sudbury ON, P3C 1X4",Health,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|bestech-canada-limited-1010lornestunit201greate,sudbury,BESTECH Canada Limited,"1010 Lorne St., Unit 201, Greater Sudbury, ON, P3C 4R9",Natural Resources and Agriculture,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|better-beginnings-better-futures-450morinavenuesudburyont,sudbury,Better Beginnings Better Futures,"450 Morin Avenue, Sudbury, Ontario P3C 5H6","Education, Social, Community, and Government Services",unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|billyard-insurance-group-sudbury-135pinestreetsudburyonp3,sudbury,Billyard Insurance Group Sudbury,"135 Pine Street, Sudbury, ON P3C 1X2","Business, Finance, and Administration",unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|black-diamond-drilling-tools-canada-ltd-1899lasalleboulvardunit6,sudbury,Black Diamond Drilling Tools Canada Ltd,"1899 Lasalle Boulvard, Unit 6, Sudbury, Ontario P3a 2A3",Trades and Transport,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|boart-longyear-drilling-services-canada-1039regionalrd24livelyon,sudbury,Boart Longyear Drilling Services Canada,"1039 Regional Rd 24, Lively, ON, P3Y 1C3 (on",Natural Resources and Agriculture,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|bristol-machine-works-ltd-2100algonquinroadnorthsu,sudbury,Bristol Machine Works LTD,"2100 Algonquin Road, North, Sudbury, ON P3E 4Z6",Trades and Transport,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|buckingham-designs-269levesquestunit2greate,sudbury,Buckingham Designs,"269 Levesque St Unit 2, Greater Sudbury, ON P3B 3T3",Trades and Transport,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|caisse-desjardins-ontario-credit-union-inc-caisse-desjardins-ontario-40elmstreetunit166sudbur,sudbury,Caisse Desjardins Ontario Credit Union Inc. – Caisse Desjardins Ontario,"40 Elm Street, Unit 166, Sudbury (Ontario) P3C 1S8","Business, Finance, and Administration",unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|cambrian-college-of-applied-arts-and-technology-1400barrydowneroadsudbur,sudbury,Cambrian College of Applied Arts and Technology,"1400 Barry Downe Road, Sudbury, On","Education, Social, Community, and Government Services",unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|cambrian-ford-sales-inc-1615kingswaystreetsudbur,sudbury,Cambrian Ford Sales Inc,"1615 Kingsway Street, Sudbury, ON, P3A 4S9",Trades and Transport,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|canadian-mental-health-association-sudbury-manitoulin-111elmstreetsudburyonp3c,sudbury,Canadian Mental Health Association – Sudbury/Manitoulin,"111 Elm Street, Sudbury, ON, P3C 1T3","Education, Social, Community, and Government Services",unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|canadian-shield-health-care-services-inc-1033barrydowneroadunit20,sudbury,Canadian Shield Health Care Services Inc,"1033 Barrydowne Road, Unit 206A, Sudbury, ON P3A 5Z9",Health,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|canadian-tire-445-me-us-jones-enterprises-inc-garage-only-2259regentstsouthsudbury,sudbury,Canadian Tire #445 – ME–US Jones Enterprises Inc – Garage Only,"2259 Regent St South, Sudbury, Ontario, P3E 5M9",Trades and Transport,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|capella-innovation-inc-25froodroadsudburyontari,sudbury,Capella Innovation inc,25 Frood Road Sudbury Ontario P3C 4Y9,Natural and Applied Sciences,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|capital-construction-2007-inc-42-5dioritestcoppercliffont,sudbury,Capital Construction (2007) Inc.42.,"5 Diorite St, Copper Cliff, Ontario P0M 1N0",Trades and Transport,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|caron-equipment-inc-500sultanindustrialrdgog,sudbury,Caron Equipment Inc,"500 Sultan Industrial Rd, Gogama, Ontario, P0M1W0",Trades and Transport,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|carrefour-francophone-de-sudbury-27ruelarchsudburyontario,sudbury,Carrefour francophone de Sudbury,"27 rue Larch, Sudbury, Ontario P3E 1B7","Education, Social, Community, and Government Services",unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|carriere-industrial-supply-limited-190magillstreetlivelyonp,sudbury,Carriere Industrial Supply Limited,"190 Magill Street, Lively, ON P3Y 1K7",Trades and Transport,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|cbi-health-limited-partnership-5cedarstreetsudburyontar,sudbury,CBI Health Limited Partnership,"5 Cedar Street, Sudbury, Ontario P3E 1A1",Health,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|ceda-limited-partnershipunit-2-1988kingswaybuildingb3su,sudbury,"CEDA Limited PartnershipUnit 2,","1988 Kingsway, Building B3 , Sudbury, ON P3B 4J8",Trades and Transport,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|centis-tile-terrazzo-inc-448falconbridgerdsudbury,sudbury,Centis Tile & Terrazzo Inc.,"448 Falconbridge Rd, Sudbury, ON, P3A 4S4",Trades and Transport,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|centre-de-counselling-de-sudbury-260cedarstreetsudburyont,sudbury,Centre de Counselling de Sudbury,"260 Cedar Street, Sudbury, Ontario P3B 1M7","Education, Social, Community, and Government Services",unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|centrus-health-solutionssuite-4-1a-885regentstreetsudburyon,sudbury,"Centrus Health SolutionsSuite 4-1A,","885 Regent Street, Sudbury, Ontarioi P3E 5M4",Health,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|chartwell-southwind-retirement-residence-1645parisstgreatersudbur,sudbury,Chartwell Southwind Retirement Residence,"1645 Paris St, Greater Sudbury, ON P3E 6L5",Health,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|child-community-resources-662falconbridgeroadsudbu,sudbury,Child & Community Resources,662 Falconbridge Road Sudbury ON P3A 4S4,"Education, Social, Community, and Government Services",unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|circuitiq-inc-260alderstreetofficeasud,sudbury,CircuitIQ Inc,"260 Alder Street, Office A, Sudbury, Ontario P3C 5P4",Natural and Applied Sciences,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|city-of-greater-sudbury-200bradystreetsudburyonp,sudbury,City of Greater Sudbury,"200 Brady Street, Sudbury, ON P3A 5P3","Education, Social, Community, and Government Services",unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|civiltek-limited-1260kellylakerdsudburyon,sudbury,Civiltek Limited,"1260 Kelly Lake Rd, Sudbury ON P3E 5P4",Trades and Transport,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|cjay-medicals-893bancroftdrivesudburyo,sudbury,Cjay Medicals,"893 Bancroft Drive, Sudbury, ON P3B 1P8",Health,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|college-boreal-21lasalleboulvardsudbury,sudbury,College Boreal,"21 Lasalle Boulvard, Sudbury, Ontario P3A 6B1","Education, Social, Community, and Government Services",unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|coll-ge-bor-al-21lasalleboulvardsudbury,sudbury,Collège Boréal,"21 Lasalle Boulvard, Sudbury, Ontario P3A 6B1","Education, Social, Community, and Government Services",unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|comet-contracting-ltd-4543oldwanuproadsudburyo,sudbury,Comet Contracting Ltd,"4543 Old Wanup Road, Sudbury, ON P3E 4N1",Trades and Transport,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|community-builders-construction-955cambrianheightsdrunit,sudbury,Community Builders Construction,"955 Cambrian Heights Dr Unit 2, Greater Sudbury, ON P3C 5M6",Trades and Transport,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|community-living-greater-sudbury-450notredameavenueunit10,sudbury,Community Living Greater Sudbury,"450 Notre Dame Avenue, Unit 103, Sudbury, OntarioP3C 5K8","Education, Social, Community, and Government Services",unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|compass-boussole-akii-izhinoogan-62froodroadsuite100sudbu,sudbury,Compass Boussole Akii–Izhinoogan,"62 Frood Road, suite 100, Sudbury, ON P3C 4Z3","Education, Social, Community, and Government Services",unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|coniston-industrial-park-62smelterroadconsitonont,sudbury,Coniston Industrial Park,"62 Smelter road, Consiton, Ontario P0M 1M0",Trades and Transport,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|contact-interculturel-francophone-de-sudbury-40elmstgreatersudburyonp,sudbury,Contact interculturel francophone de Sudbury,"40 Elm St, Greater Sudbury, ON P3C 1S8","Education, Social, Community, and Government Services",unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|continuity-care-solutions-inc-128pinestreetunit300sudb,sudbury,Continuity Care Solutions Inc,"128 Pine Street. Unit 300, Sudbury, On, P3C 1X3","Education, Social, Community, and Government Services",unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|coop-bor-al-la-coop-rative-du-coll-ge-bor-al-lt-e-21lasalleboulevardsudbur,sudbury,Coop Boréal – La Coopérative du Collège Boréal Ltée,"21 Lasalle Boulevard, Sudbury, Ontario P3A 6B1","Education, Social, Community, and Government Services",unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|crosstown-chevrolet-buick-cadillac-gmc-ltd-280falconbridgeroadsudbu,sudbury,Crosstown Chevrolet Buick Cadillac GMC Ltd,"280 Falconbridge Road, Sudbury, Ontario P3A 5K3",Trades and Transport,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|crowes-mobile-road-service-inc-2652lasalleboulvardsudbu,sudbury,Crowes Mobile Road Service Inc,"2652 Lasalle Boulvard,  Sudbury, Ontario P3A 4R7",Trades and Transport,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|deafblind-ontario-services-575westmountavesudburyon,sudbury,Deafblind Ontario Services,"575 Westmount Ave, Sudbury, Ontario, P3A 1G2","Education, Social, Community, and Government Services",unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|demore-drywall-contracting-31secondaveunit1coniston,sudbury,Demore Drywall Contracting,"31 Second Ave. Unit 1, Coniston, ON P0M 1N0",Trades and Transport,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|denis-gratton-construction-ltd-3160highway144chelmsford,sudbury,Denis Gratton Construction Ltd,"3160 Highway 144, Chelmsford, Ontario P0M 1L0",Trades and Transport,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|dent-pro-tech-582falcon,sudbury,Dent–Pro–Tech,582 Falcon,Trades and Transport,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|desimone-foot-ankle-centre-761lasalleblvdsudburyonp,sudbury,DeSimone Foot & Ankle Centre,"761 Lasalle Blvd, Sudbury, ON, P3A 1X3",Health,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|devla-properties-inc-11049notredameavenuesudb,sudbury,Devla Properties Inc,"1-1049 Notre Dame Avenue, Sudbury, Ontario P3A 0E2",Trades and Transport,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|discovery-early-learning-and-care-1945hawthornesudburyonp3,sudbury,Discovery Early Learning and Care,"1945 Hawthorne, Sudbury, ON P3A 0C1","Education, Social, Community, and Government Services",unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|dorland-geomatics-inc-2011771oldfalconbridgero,sudbury,Dorland Geomatics Inc.,"201-1771 Old Falconbridge Road, Sudbury ON, P3A 4R7",Natural and Applied Sciences,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|douro-roofing-sheet-metal-contractors-ltd-2601belisledrivevalcaron,sudbury,Douro Roofing & Sheet Metal Contractors Ltd.,"2601 Belisle Drive, Val Caron, On",Trades and Transport,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|dr-azim-casim-parekh-dentistry-professional-corporation-sudbury-dental-clinic-1778regentstsudburyonp3e,sudbury,Dr. Azim Casim Parekh Dentistry Professional Corporation – Sudbury Dental Clinic,"1778 Regent St. Sudbury, ON P3E 3Z8",Health,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|dr-danny-j-rain-professional-corporation-111359riversidedrivesudb,sudbury,Dr. Danny J Rain Professional Corporation,"111-359 Riverside Drive, Sudbury, Ontario P3E 1H5",Health,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|dr-jeffrey-treleaven-dentistry-professional-corporation-treleaven-dental-1984regentstreetsudburyo,sudbury,Dr. Jeffrey Treleaven Dentistry Professional Corporation – Treleaven Dental,"1984 Regent Street, Sudbury, Ontario P3E 5S1",Health,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|dr-scott-c-keenan-dentistry-professional-corpporation-1545regentstretunit101su,sudbury,Dr. Scott C. Keenan Dentistry Professional Corpporation,"1545 Regent Stret, Unit 101, Sudbury. Ontario P3E 3Z7",Health,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
sudbury|e-r-jewell-contracting-23longyearrdfalconbridge,sudbury,E&R Jewell Contracting,"23 Longyear Rd. Falconbridge, ON P0M1S0",Natural Resources and Agriculture,unknown,https://investsudbury.ca/why-sudbury/newcomers/rcipfcip/,html,2026-09-10T21:07:36.068Z,2026-09-10T21:07:36.068Z,active,FALSE,new,
