record_id,community_id,employer_name,locations,sector,recruiting_status,source_url,source_type,first_seen_at,last_seen_at,status,manual_override,review_status,notes
sault-ste-marie|alzheimer-society-sault-ste-marie,sault-ste-marie,ALZHEIMER SOCIETY SAULT STE. MARIE,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|apr-welding-and-contracting,sault-ste-marie,APR WELDING AND CONTRACTING,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|arch-hospice,sault-ste-marie,ARCH HOSPICE,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|avery-construction-limited,sault-ste-marie,AVERY CONSTRUCTION LIMITED,"Sault Ste. Marie, ON",,not_hiring,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|bay-dental,sault-ste-marie,BAY DENTAL,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|boniferro-mill-works-inc,sault-ste-marie,BONIFERRO MILL WORKS INC.,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|bushplane-museum,sault-ste-marie,BUSHPLANE MUSEUM,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|cambrian-dental-center,sault-ste-marie,CAMBRIAN DENTAL CENTER,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|canadian-mental-health-association,sault-ste-marie,CANADIAN MENTAL HEALTH ASSOCIATION,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|central-drugmart,sault-ste-marie,CENTRAL DRUGMART,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|chartwell,sault-ste-marie,CHARTWELL,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|child-care-algoma,sault-ste-marie,CHILD CARE ALGOMA,"Sault Ste. Marie, ON",,not_hiring,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|china-steel-inc,sault-ste-marie,CHINA STEEL INC,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|cho-dentistry,sault-ste-marie,CHO DENTISTRY,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|chuck-s-roadhouse-bar-and-grill,sault-ste-marie,CHUCK'S ROADHOUSE BAR AND GRILL,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,Designated year tag: 2025
sault-ste-marie|city-star-roofers-inc,sault-ste-marie,CITY STAR ROOFERS INC.,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|comfort-inn,sault-ste-marie,COMFORT INN,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|community-living-algoma,sault-ste-marie,COMMUNITY LIVING ALGOMA,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|coulters-motel-ltd-microtell-inn-suites-and-super-8-motel,sault-ste-marie,"COULTERS MOTEL LTD (MICROTELL INN & SUITES, and SUPER 8 MOTEL)","Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|data-cabling-communications,sault-ste-marie,DATA CABLING COMMUNICATIONS,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|days-inn,sault-ste-marie,DAYS INN,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|dental-solutions,sault-ste-marie,DENTAL SOLUTIONS,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|diamond-j-farms-inc,sault-ste-marie,DIAMOND J FARMS INC.,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|diocese-sault-ste-marie,sault-ste-marie,Diocese Sault Ste Marie,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|dream-stairs,sault-ste-marie,DREAM STAIRS,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|dyc-properties,sault-ste-marie,DYC PROPERTIES,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|echo-technology-inc,sault-ste-marie,ECHO TECHNOLOGY INC.,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|extendicare-mapleview,sault-ste-marie,EXTENDICARE MAPLEVIEW,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|extendicare-van-daele,sault-ste-marie,EXTENDICARE VAN DAELE,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|f-j-davey-home,sault-ste-marie,F J DAVEY HOME,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|fairfield-marriot-quality-inn-suites-sunray-group,sault-ste-marie,"FAIRFIELD MARRIOT, QUALITY INN & SUITES (SUNRAY GROUP)","Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|first-general,sault-ste-marie,FIRST GENERAL,"Sault Ste. Marie, ON",,not_hiring,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|gateway-casinos-entertainment-ltd,sault-ste-marie,Gateway Casinos & Entertainment LTD,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,Designated year tag: 2025
sault-ste-marie|gino-s-fired-up-kitchen-and-bar,sault-ste-marie,GINO'S FIRED UP KITCHEN and BAR,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,Designated year tag: 2025
sault-ste-marie|giovanni-s-restaurant,sault-ste-marie,GIOVANNI'S RESTAURANT,"Sault Ste. Marie, ON",,not_hiring,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,Designated year tag: 2025
sault-ste-marie|glass-employees,sault-ste-marie,GLASS EMPLOYEES,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|glenview-cottages-campground,sault-ste-marie,GLENVIEW COTTAGES & CAMPGROUND,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|great-lakes-clinic,sault-ste-marie,GREAT LAKES CLINIC,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|group-health-centre,sault-ste-marie,GROUP HEALTH CENTRE,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|hakim-optical,sault-ste-marie,HAKIM OPTICAL,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|hand-in-hand-daycare,sault-ste-marie,HAND IN HAND DAYCARE,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|health-safety-professional-inc,sault-ste-marie,HEALTH & SAFETY PROFESSIONAL INC.,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|hengst-filtration-canada-inc-main-filter,sault-ste-marie,HENGST FILTRATION CANADA INC. (MAIN FILTER),"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|holiday-inn-express,sault-ste-marie,HOLIDAY INN EXPRESS,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|home-heritage-hardware,sault-ste-marie,HOME HERITAGE HARDWARE,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|huron-superior-catholic-district-school-board,sault-ste-marie,HURON SUPERIOR CATHOLIC DISTRICT SCHOOL BOARD,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|hydro-tech,sault-ste-marie,HYDRO TECH,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|inside-out-contracting,sault-ste-marie,INSIDE OUT CONTRACTING,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|insight-works,sault-ste-marie,INSIGHT WORKS,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|jd-aero-technical-inc,sault-ste-marie,JD AERO TECHNICAL INC,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|kc-security-services,sault-ste-marie,KC SECURITY SERVICES,"Sault Ste. Marie, ON",,not_hiring,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|kc-s-roofing,sault-ste-marie,KC's ROOFING,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|ken-brown-recovery-home,sault-ste-marie,KEN BROWN RECOVERY HOME,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|km-world-cars-ltd-953-trunk-road-sault-ste-marie,sault-ste-marie,"KM WORLD CARS LTD. (953 Trunk Road, Sault Ste. Marie)","Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|kpmg,sault-ste-marie,KPMG,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|kresin-engineering-corporation,sault-ste-marie,KRESIN ENGINEERING CORPORATION,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|la-anh,sault-ste-marie,LA ANH,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,Designated year tag: 2025
sault-ste-marie|lakeway-truck-center-ltd,sault-ste-marie,LAKEWAY TRUCK CENTER LTD.,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|ledger-management-inc,sault-ste-marie,LEDGER MANAGEMENT INC,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|lil-s-asian-cuisine,sault-ste-marie,LIL'S ASIAN CUISINE,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,Designated year tag: 2025
sault-ste-marie|lock-city-dairies-inc,sault-ste-marie,LOCK CITY DAIRIES INC.,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|march-of-dimes-canada,sault-ste-marie,March of Dimes Canada,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|market-mall-pharmacy,sault-ste-marie,MARKET MALL PHARMACY,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|mcdougall-energy-421-bay-street,sault-ste-marie,MCDOUGALL ENERGY (421 BAY Street),"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|meadow-park-montessori-school,sault-ste-marie,MEADOW PARK MONTESSORI SCHOOL,"Sault Ste. Marie, ON",,not_hiring,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|mgp-architects-engineers-inc,sault-ste-marie,MGP Architects Engineers Inc.,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|mike-moore-construction-ltd,sault-ste-marie,MIKE MOORE CONSTRUCTION LTD,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|montanas,sault-ste-marie,MONTANAS,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,Designated year tag: 2025
sault-ste-marie|monument-urso-surveying-ltd,sault-ste-marie,Monument-Urso Surveying Ltd.,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|mpp-chris-scott-constituency-office,sault-ste-marie,MPP CHRIS SCOTT CONSTITUENCY OFFICE,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|nordik-institute,sault-ste-marie,NORDIK INSTITUTE,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|norpro,sault-ste-marie,NORPRO,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,Designated year tag: 2025
sault-ste-marie|norquay-engineer-ltd,sault-ste-marie,NORQUAY ENGINEER LTD,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|norquay-trusses,sault-ste-marie,NORQUAY TRUSSES,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|northeast-regional-security-services-ltd,sault-ste-marie,NORTHEAST REGIONAL SECURITY SERVICES LTD,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,Designated year tag: 2025
sault-ste-marie|northern-dental-care,sault-ste-marie,NORTHERN DENTAL CARE,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|northern-fencing-contracting-inc,sault-ste-marie,NORTHERN FENCING & CONTRACTING INC.,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|northern-power-train,sault-ste-marie,NORTHERN POWER TRAIN,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|northside-auto,sault-ste-marie,NORTHSIDE AUTO,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|northside-mazda,sault-ste-marie,NORTHSIDE MAZDA,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|northstar,sault-ste-marie,NORTHSTAR,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|nothern-snow,sault-ste-marie,NOTHERN SNOW,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|ok-tire,sault-ste-marie,OK TIRE,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|onofrio-top-shop,sault-ste-marie,ONOFRIO TOP SHOP,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|ontario-lottery-and-gaming-olg,sault-ste-marie,ONTARIO LOTTERY AND GAMING (OLG),"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|otr-engineered-solution,sault-ste-marie,OTR ENGINEERED SOLUTION,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|para-med,sault-ste-marie,PARA MED,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|pharmasave-adel-pharmacy,sault-ste-marie,PHARMASAVE ADEL PHARMACY,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|pho-max,sault-ste-marie,PHO MAX,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,Designated year tag: 2025
sault-ste-marie|pim-street-dental,sault-ste-marie,PIM STREET DENTAL,"Sault Ste. Marie, ON",,not_hiring,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|pine-ridge-towing-inc,sault-ste-marie,Pine Ridge Towing Inc.,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|pioneer-construction,sault-ste-marie,PIONEER CONSTRUCTION,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|plato-testing,sault-ste-marie,PLATO TESTING,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|pollard-bank-note,sault-ste-marie,POLLARD BANK NOTE,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|priddle-luck-professional-corporation,sault-ste-marie,PRIDDLE- LUCK PROFESSIONAL CORPORATION,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|purvis-marine-limited,sault-ste-marie,PURVIS MARINE LIMITED,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|quattro,sault-ste-marie,QUATTRO,"Sault Ste. Marie, ON",,not_hiring,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
sault-ste-marie|rainone-services,sault-ste-marie,RAINONE SERVICES,"Sault Ste. Marie, ON",,unknown,https://welcometossm.com/designated-employers/,html,2026-09-10T21:07:36.822Z,2026-09-10T21:07:36.822Z,active,FALSE,new,
