record_id,community_id,employer_name,locations,sector,recruiting_status,source_url,source_type,first_seen_at,last_seen_at,status,manual_override,review_status,notes
claresholm|modern-stone,claresholm,Modern Stone,"Claresholm, AB",Manufacturing and Utilities,hiring,https://www.claresholm.ca/business/labour-resources/rural-community-immigration-pilot,html,2026-09-10T21:07:41.356Z,2026-09-10T21:07:41.356Z,active,FALSE,new,
claresholm|olymel,claresholm,Olymel,"Claresholm, AB",Agriculture,not_hiring,https://www.claresholm.ca/business/labour-resources/rural-community-immigration-pilot,html,2026-09-10T21:07:41.356Z,2026-09-10T21:07:41.356Z,active,FALSE,new,
claresholm|optima-living,claresholm,Optima Living,"Claresholm, AB",Health Care,not_hiring,https://www.claresholm.ca/business/labour-resources/rural-community-immigration-pilot,html,2026-09-10T21:07:41.356Z,2026-09-10T21:07:41.356Z,active,FALSE,new,
claresholm|roy-s-place,claresholm,Roy's Place,"Claresholm, AB",Sales & Services,not_hiring,https://www.claresholm.ca/business/labour-resources/rural-community-immigration-pilot,html,2026-09-10T21:07:41.356Z,2026-09-10T21:07:41.356Z,active,FALSE,new,
claresholm|silver-slate,claresholm,Silver Slate,"Claresholm, AB",Sales & Services,hiring,https://www.claresholm.ca/business/labour-resources/rural-community-immigration-pilot,html,2026-09-10T21:07:41.356Z,2026-09-10T21:07:41.356Z,active,FALSE,new,
claresholm|structural-precast,claresholm,Structural Precast,"Claresholm, AB",Manufacturing and Utilities,hiring,https://www.claresholm.ca/business/labour-resources/rural-community-immigration-pilot,html,2026-09-10T21:07:41.356Z,2026-09-10T21:07:41.356Z,active,FALSE,new,
claresholm|tim-hortons,claresholm,Tim Hortons,"Claresholm, AB",Sales & Services,hiring,https://www.claresholm.ca/business/labour-resources/rural-community-immigration-pilot,html,2026-09-10T21:07:41.356Z,2026-09-10T21:07:41.356Z,active,FALSE,new,
claresholm|tom-harris-cellular,claresholm,Tom Harris Cellular,"Claresholm, AB",Sales & Services,not_hiring,https://www.claresholm.ca/business/labour-resources/rural-community-immigration-pilot,html,2026-09-10T21:07:41.356Z,2026-09-10T21:07:41.356Z,active,FALSE,new,
claresholm|ufa-claresholm-farm-store,claresholm,UFA Claresholm Farm Store,"Claresholm, AB",Sales & Services,not_hiring,https://www.claresholm.ca/business/labour-resources/rural-community-immigration-pilot,html,2026-09-10T21:07:41.356Z,2026-09-10T21:07:41.356Z,active,FALSE,new,
claresholm|western-fine-meats,claresholm,Western Fine Meats,"Claresholm, AB",Manufacturing and Utilities,not_hiring,https://www.claresholm.ca/business/labour-resources/rural-community-immigration-pilot,html,2026-09-10T21:07:41.356Z,2026-09-10T21:07:41.356Z,active,FALSE,new,
claresholm|willow-creek-continuing-care-centre,claresholm,Willow Creek Continuing Care Centre,"Claresholm, AB",Health Care,not_hiring,https://www.claresholm.ca/business/labour-resources/rural-community-immigration-pilot,html,2026-09-10T21:07:41.356Z,2026-09-10T21:07:41.356Z,active,FALSE,new,
